,AAPL,AIG,DIS,GE,HD,HON,HPQ,IBM,INTC,MMM,MO,MRK,MSFT,DJI
2012/11/16,527.68,31.8,47.42,20.15,62.12,59.15,12.85,186.94,20.19,88.5,31.24,43.07,26.52,12588.3
2012/11/19,565.73,32.39,47.91,20.66,63.33,60.44,13.3,190.35,20.25,89.57,32.56,43.34,26.73,12796
2012/11/20,560.91,32.41,48.44,20.62,63.82,60.61,11.71,189.2,19.51,89.02,32.85,43.56,26.71,12788.5
2012/11/21,561.7,32.67,48.68,20.68,64.09,60.59,11.94,190.29,19.36,88.94,32.86,43.89,26.95,12836.9
2012/11/23,571.5,32.83,49.26,21.04,64.82,61.26,12.44,193.49,19.72,90.28,33.48,44.28,27.7,13009.7
2012/11/26,589.53,32.97,49.03,21.06,64.67,60.66,12.74,192.88,19.89,90.09,33.21,44.2,27.39,12967.4
2012/11/27,584.78,32.49,48.6,20.87,64.16,60.62,12.36,191.23,19.93,90.31,33.15,43.88,27.08,12878.1
2012/11/28,582.94,32.6,49.2,21.14,64.83,61.24,12.73,191.98,20.09,90.93,33.41,44.6,27.36,12985.1
2012/11/29,589.36,33.35,49.72,21.13,64.24,61.34,12.89,191.53,19.53,90.65,33.57,44.71,26.95,13021.8
2012/11/30,585.28,33.13,49.66,21.13,65.07,61.33,12.99,190.07,19.57,90.95,33.81,44.3,26.62,13025.6
2012/12/3,586.19,33.12,49.29,20.82,64.98,60.59,12.87,189.48,19.54,90.3,33.66,44.44,26.43,12965.6
2012/12/4,575.85,33.32,49.3,20.86,64.24,60.52,13.53,189.36,19.97,90.12,33.49,44.4,26.37,12951.8
2012/12/5,538.79,33.78,49.59,21.23,64.02,61.57,13.82,188.65,19.85,90.76,33.3,44.39,26.67,13034.5
2012/12/6,547.24,33.26,49.06,21.37,64.34,61.52,13.83,189.7,20.16,90.95,33.18,44.51,26.73,13074
2012/12/7,533.25,34.13,49.24,21.46,64.45,61.97,13.94,191.95,20.16,91.51,33.47,44.63,26.46,13155.1
2012/12/10,529.82,33.36,49.3,21.39,63.04,61.86,14.16,192.62,20.08,91.87,33.42,44.48,26.94,13169.9
2012/12/11,541.39,35.26,49.48,21.51,62.89,61.65,14.26,194.2,20.65,93.68,32.96,45.19,27.32,13248.4
2012/12/12,539,34.85,49.64,21.78,62.93,61.1,14.53,192.95,20.67,93.12,33.25,45.26,27.24,13245.5
2012/12/13,529.69,34.24,49.11,21.62,62.41,61.74,14.5,191.99,20.49,92.5,33.26,43.95,27.11,13170.7
2012/12/14,509.79,33.94,48.67,21.62,62.06,61.55,14.75,191.76,20.53,92.28,33.16,43.54,26.81,13135
2012/12/17,518.83,34.95,49.28,21.93,63.31,62.39,14.21,193.62,20.57,93.03,32.99,43.63,27.1,13235.4
2012/12/18,533.9,35.5,50.22,21.69,63,63.96,14.53,195.69,20.96,93.85,32.59,44.24,27.56,13351
2012/12/19,526.31,34.89,49.94,21.01,61.77,63.77,14.38,195.08,21.1,93.02,32.39,43.66,27.31,13252
2012/12/20,521.73,35.53,50.93,21.05,61.97,64.29,14.43,194.77,21.03,94.13,32.66,42.16,27.68,13311.7
2012/12/21,519.33,34.74,50,20.88,61.32,64.21,14.34,193.42,20.77,93.1,31.85,41.52,27.45,13190.8
2012/12/24,520.17,35.2,49.88,20.82,61.57,63.67,14.01,192.4,20.64,93.19,31.66,41.42,27.06,13139.1
2012/12/26,513,35.35,49.85,20.77,61.14,63.81,14.12,191.95,20.65,93.07,31.32,41.34,26.86,13114.6
2012/12/27,515.06,34.97,49.53,20.69,61.07,63.74,14.04,192.71,20.51,92.64,31.4,41.2,26.96,13096.3
2012/12/28,509.59,34.58,49.15,20.44,60.65,62.92,13.68,189.83,20.23,91.78,31.09,40.64,26.55,12938.1
2012/12/31,532.17,35.3,49.79,20.99,61.85,63.47,14.25,191.55,20.62,92.85,31.44,40.94,26.71,13104.1
2013/1/2,549.03,36.48,51.1,21.34,63.48,64.75,15.02,196.35,21.38,94.78,32.54,41.34,27.62,13412.5
2013/1/3,542.1,36.18,51.21,21.1,63.3,65,15.14,195.27,21.32,94.67,32.56,42.33,27.25,13391.4
2013/1/4,527,36.3,52.19,21.2,63.18,66.33,15.14,193.99,21.16,95.37,32.54,41.97,26.74,13435.2
2013/1/7,523.9,35.93,50.97,21.13,62.84,66.36,15.17,193.14,21.25,95.49,32.46,42.12,26.69,13384.3
2013/1/8,525.31,35.65,50.76,20.9,63.22,65.74,15.39,192.87,21.09,95.5,32.14,42.18,26.55,13328.8
2013/1/9,517.1,35.76,50.78,20.95,63.17,66.54,15.85,192.32,21.45,96.41,31.9,42.59,26.7,13390.5
2013/1/10,523.51,35.8,50.79,21.17,63.62,66.42,16.28,192.88,21.8,96.89,32.7,42.78,26.46,13471.2
2013/1/11,520.3,35.23,50.58,21.13,63.7,66.31,16.16,194.45,22,96.28,32.93,43.23,26.83,13488.4
2013/1/14,501.75,35.05,50.59,21.12,63.48,66.76,16.95,192.62,22,97.08,32.99,43.34,26.89,13507.3
2013/1/15,485.92,34.84,51.09,21.2,63.95,66.88,16.53,192.5,21.88,97.29,32.78,42.87,27.21,13534.9
2013/1/16,506.09,35.54,51.53,21.12,63.86,66.73,17.21,192.59,22.11,97.6,32.78,42.54,27.04,13511.2
2013/1/17,502.68,35.21,52.41,21.3,65.05,67.31,17.11,193.65,22.68,98.08,32.99,42.75,27.25,13596
2013/1/18,500,35.09,52.34,22.04,65.47,67.81,17.11,194.47,21.25,98.74,33.27,42.98,27.25,13649.7
2013/1/22,504.77,35.91,52.73,22.01,65.75,68.4,17.25,196.08,21.17,99.33,33.15,43.2,27.15,13712.2
2013/1/23,514.01,36.46,53.95,21.94,66.46,68.27,17.01,204.72,21.11,99.49,33.01,42.82,27.61,13779.3
2013/1/24,450.5,36.6,53.95,22.05,67.35,68.24,17.01,204.42,20.95,99.67,33.41,43,27.63,13825.3
2013/1/25,439.88,36.7,54.38,22.29,67.82,68.33,16.99,204.97,20.96,100.59,33.45,43.46,27.88,13896
2013/1/28,449.83,37.3,54.36,22.5,67.58,68.92,17.02,204.93,21.05,100.65,33.7,42.93,27.91,13881.9
2013/1/29,458.27,37.82,53.99,22.5,67.2,69.09,16.48,203.9,21.28,101.81,33.7,43.66,28.01,13954.4
2013/1/30,456.83,37.67,53.79,22.23,67.24,68.67,16.4,203.52,21.37,100.8,33.7,43.5,27.85,13910.4
2013/1/31,455.49,37.83,53.88,22.28,66.92,68.24,16.51,203.07,21.04,100.55,33.68,43.25,27.45,13860.6
2013/2/1,453.62,38.86,54.59,22.62,67.3,69.15,16.46,205.18,21.36,101.56,34.2,41.83,27.93,14009.8
2013/2/4,442.32,38.19,53.9,22.31,66.36,68.56,16.18,203.79,21.16,100.77,33.89,40.85,27.44,13880.1
2013/2/5,457.84,38.75,54.29,22.54,66.39,69.88,16.61,202.79,21.18,101.49,34.18,41.43,27.5,13979.3
2013/2/6,457.35,38.75,54.52,22.44,66.67,69.92,16.69,201.02,20.99,102.69,34.12,41.09,27.34,13986.5
2013/2/7,468.22,38.64,54.36,22.48,66.31,70.37,16.44,199.74,20.81,102.22,34.61,41,27.28,13944
2013/2/8,474.98,38.79,54.66,22.5,67.01,70.53,16.87,201.68,21,102.66,34.69,41.18,27.55,13993
2013/2/11,479.93,39.45,54.75,22.45,66.38,70.09,16.83,200.16,21.03,102.62,34.75,41.38,27.86,13971.2
2013/2/12,467.9,38.63,54.95,22.58,67.32,70.42,17.1,200.04,21.19,103.46,34.66,41.45,27.88,14018.7
2013/2/13,467.01,38.87,54.96,23.39,67.45,70.18,17.01,200.09,21.25,102.86,34.78,41.15,28.03,13982.9
2013/2/14,466.59,39.21,54.88,23.41,67.34,70.09,17.03,199.65,21.23,102.78,34.11,41.19,28.04,13973.4
2013/2/15,460.16,38.35,55.61,23.29,67.52,70.11,16.79,200.98,21.12,103.23,34.38,41.42,28.01,13981.8
2013/2/19,459.99,38.6,55.73,23.75,67.55,70.93,16.89,200.32,21.09,104.18,34.77,42.22,28.05,14035.7
2013/2/20,448.85,37.57,54.6,23.41,66.44,70.35,16.7,199.31,20.73,103.15,34.89,42.66,27.87,13927.5
2013/2/21,446.06,37.28,54.17,23.26,64.38,69.8,17.1,198.33,20.25,102.72,35.2,42.5,27.49,13880.6
2013/2/22,450.81,38.45,54.25,23.39,65.58,69.89,19.2,201.09,20.42,103.54,35.32,42.97,27.76,14000.6
2013/2/25,442.8,37.06,53.59,22.81,63.92,68.95,19.07,197.51,20.23,101.75,34.65,42.52,27.37,13784.2
2013/2/26,448.97,37.69,53.9,23.05,67.56,69.12,19.79,199.14,20.58,102.31,34.3,42.42,27.37,13900.1
2013/2/27,444.57,37.77,54.48,23.37,68.06,70.35,19.77,202.33,20.93,103.57,34.07,42.97,27.81,14075.4
2013/2/28,441.4,38.01,54.59,23.22,68.5,70.1,20.14,200.83,20.88,104,33.55,42.73,27.8,14054.5
2013/3/1,430.47,37.85,55.33,23.19,69.03,70.05,20.15,202.91,21.03,103.77,33.49,42.63,27.95,14089.7
2013/3/4,420.05,38.07,55.8,23.27,70.29,69.7,19.97,205.19,21.27,103.28,33.93,43.34,28.15,14127.8
2013/3/5,431.14,38.25,56.48,23.59,70.47,70.68,20.37,206.53,21.51,104.45,34.24,43.25,28.35,14253.8
2013/3/6,425.66,38.45,56.36,23.67,70.48,71.27,20.93,208.38,21.75,104.66,34.13,43.68,28.09,14296.2
2013/3/7,430.58,39.01,56.32,23.68,70.25,72.17,20.85,209.42,21.89,104.54,33.96,43.27,28.14,14329.5
2013/3/8,431.72,39.58,57.39,23.77,71.37,73.7,21,210.38,21.58,105.71,34,42.97,28,14397.1
2013/3/11,437.87,39.47,57.66,23.62,71.32,73.86,21.03,210.08,21.69,105.81,34.26,43.66,27.87,14447.3
2013/3/12,428.43,39.11,57.11,23.41,70.75,73.59,21.4,210.55,21.64,105.13,34.16,45.04,27.91,14450.1
2013/3/13,428.35,38.89,57.34,23.49,70.76,73.95,21.32,212.06,21.66,105.09,33.93,44.59,27.92,14455.3
2013/3/14,432.5,39.02,57.75,23.69,70.24,73.81,21.93,215.8,21.65,106.02,33.8,44.27,28.14,14539.1
2013/3/15,443.66,38.97,57.58,23.44,69.05,73.46,22.18,214.92,21.38,106.4,33.68,44.09,28.04,14514.1
2013/3/18,455.72,38.6,56.83,23.25,69.35,73.89,22.83,213.21,21.26,105.41,33.47,43.63,28.1,14452.1
2013/3/19,454.49,38.38,56.31,23.32,68.79,74.03,23.11,213.44,21.14,105.18,33.69,43.7,28.18,14455.8
2013/3/20,452.08,38.3,56.94,23.46,68.88,74.7,22.92,215.06,21.18,105.66,34.04,44.12,28.32,14511.7
2013/3/21,452.73,37.8,56.31,23.29,68.95,74.59,22.32,212.26,21.04,104.94,33.86,43.79,28.11,14421.5
2013/3/22,461.91,37.79,56.78,23.37,69.56,75.19,23.04,212.08,21.33,106.42,33.91,43.9,28.25,14512
2013/3/25,463.58,37.7,56.21,23.24,69.47,74.86,23.1,210.74,21.15,105.17,33.88,43.69,28.16,14447.8
2013/3/26,461.14,38.44,56.63,23.12,70.05,75.48,23.64,212.36,21.77,106.07,34.36,44.39,28.16,14559.7
2013/3/27,452.08,38.25,56.47,23.1,69.65,75.17,23.58,210.89,21.83,105.29,34.41,44.1,28.37,14526.2
2013/3/28,442.66,38.82,56.8,23.12,69.78,75.35,23.84,213.3,21.84,106.31,34.39,44.2,28.61,14578.5
2013/4/1,428.91,38.23,56.69,23.08,69.67,74.33,23.31,212.38,21.43,105.65,34.3,44.35,28.61,14572.8
2013/4/2,429.79,39,57.46,23.34,71.02,74.21,22.1,214.36,21.46,106.52,35.2,44.91,28.8,14662
2013/4/3,431.99,37.84,57.25,23,70.36,73.33,21.91,212.66,21.05,105.68,34.82,45.36,28.56,14550.3
2013/4/4,427.72,37.69,57.59,23.08,70.69,73.75,22.3,211.31,21.14,105.82,35.16,45.32,28.6,14606.1
2013/4/5,423.2,38.62,57.7,22.93,70.06,72.98,21.97,209.41,20.94,105.78,34.84,45.13,28.7,14565.2
2013/4/8,426.21,40.09,58.82,23.12,71.22,73.55,21.93,209.32,21.09,105.75,35.26,45.48,28.59,14613.5
2013/4/9,426.98,39.63,59.14,23.06,71.2,73.54,22.22,209.22,21.75,105.95,35.48,45.51,29.61,14673.5
2013/4/10,435.69,40.1,60.11,23.58,71.69,74.41,22.32,212,22.26,107.69,35.66,46.84,30.28,14802.2
2013/4/11,434.33,40.44,60.55,23.59,71.9,74.7,20.88,212.92,21.83,108.25,35.62,47.21,28.94,14865.1
2013/4/12,429.8,40.13,60.55,23.46,73.62,74.25,20.9,211.38,21.68,107.68,35.91,47.11,28.79,14865.1
2013/4/15,419.85,38.58,58.88,22.81,72.23,72.2,20.68,209.26,21.38,105.76,34.81,46.46,28.69,14599.2
2013/4/16,426.24,39.56,60.75,23.1,72.46,73.18,21.03,212,21.92,106.15,35.38,46.96,28.97,14756.8
2013/4/17,402.8,38.56,60.68,22.76,72.8,71.89,20.49,209.67,21.93,105.48,35.14,46.76,28.83,14618.6
2013/4/18,392.05,38.34,59.99,22.67,72.48,71.47,20.21,207.15,22.24,104.98,34.68,46.56,28.79,14537.1
2013/4/19,390.53,38.88,61.56,21.75,74,74.18,19.56,190,22.44,105.71,35.02,47.49,29.77,14547.5
2013/4/22,398.67,38.61,62.01,21.35,73.86,74.59,19.76,187.83,22.88,105.8,35.28,47.92,30.83,14567.2
2013/4/23,406.13,40.62,62.59,21.5,73.38,74.76,19.65,191.61,23.38,107.39,35.53,48.63,30.6,14719.5
2013/4/24,405.46,41.6,61.94,21.96,73.28,74.83,19.84,191.71,23.66,107.87,35.53,47.95,31.76,14676.3
2013/4/25,408.38,42.28,62,21.95,73.37,74.53,19.59,193.95,23.38,104.88,35.94,47.35,31.94,14700.8
2013/4/26,417.2,40.87,61.87,22.21,73.35,73.9,19.97,194.31,23.4,103.79,36.07,47.87,31.79,14712.5
2013/4/29,430.12,41.31,63,22.27,73.67,73.8,20.5,199.15,23.76,103.83,36.61,47.82,32.61,14818.8
2013/4/30,442.78,41.42,62.84,22.29,73.35,73.54,20.6,202.54,23.95,104.71,36.51,47,33.1,14839.8
2013/5/1,439.29,41.19,63.21,22.15,72.76,72.53,20.35,199.63,23.99,104.55,36.32,45.69,32.72,14701
2013/5/2,445.52,42.13,63.88,22.32,73.33,73.97,20.45,202.39,24.11,106.04,36.65,45.73,33.16,14831.6
2013/5/3,449.98,44.52,64.8,22.57,73.96,75.24,20.63,204.51,23.96,107.83,36.51,45.67,33.49,14974
2013/5/6,460.71,45.48,65.06,22.58,75.26,76.08,20.64,202.78,23.91,107.84,36.08,44.98,33.75,14968.9
2013/5/7,458.66,44.6,66.07,22.68,75.07,76.9,20.5,203.63,24.15,108.01,36.47,45.27,33.31,15056.2
2013/5/8,463.84,44.35,65.99,23.01,75.42,77.48,21.07,204.82,24.25,108.2,36.52,44.99,32.99,15105.1
2013/5/9,456.77,44.07,66.67,22.78,75.87,77.78,21.18,203.24,24.36,109.92,36.35,45.49,32.66,15082.6
2013/5/10,452.97,44.18,67.2,22.9,76.01,77.74,21.54,204.47,24.5,110.48,36.68,45.95,32.69,15118.5
2013/5/13,454.74,44.64,67.32,22.85,76.67,77.86,21.35,202.47,24.08,110.5,36.92,46.17,33.03,15091.7
2013/5/14,443.86,46.08,67.47,23.01,77.32,79.16,21.52,203.21,23.84,110.59,37.06,46.65,33.53,15215.2
2013/5/15,428.85,45.58,67.67,23.24,77.88,79.89,20.97,203.32,24.2,111.5,37.46,46.73,33.85,15275.7
2013/5/16,434.58,44.91,66.47,23.27,76.75,78.73,21.36,204.69,23.94,111.07,37.18,46.37,34.08,15233.2
2013/5/17,433.26,45.23,66.58,23.46,76.86,80.75,21.27,208.44,24.04,111.39,37.44,45.99,34.87,15354.4
2013/5/20,442.93,44.89,66.12,23.57,76.76,80.53,21.18,207.6,24.08,111.72,37.34,45.21,35.08,15335.3
2013/5/21,439.66,44.96,65.83,23.66,78.71,80.15,21.11,208.65,24.15,112.01,36.92,47.33,34.85,15387.6
2013/5/22,441.35,44.31,65.57,23.86,79.69,79.59,21.23,206.99,24.07,110.79,36.9,46.71,34.61,15307.2
2013/5/23,442.14,44.53,65.23,23.66,78.91,79.24,24.86,206.16,24.05,110.41,36.86,47.33,34.15,15294.5
2013/5/24,445.15,44.69,65.49,23.53,78.99,79.29,24.21,205.72,23.92,110.27,37.09,47.16,34.27,15303.1
2013/5/28,441.44,45.17,66.69,23.6,79.82,79.77,24.65,207.78,24.08,111.59,37.07,47.62,35.02,15409.4
2013/5/29,444.95,45.52,66.26,23.64,79.49,78.8,25.24,207.92,24.27,111.13,36.44,46.87,34.88,15302.8
2013/5/30,451.58,46.21,64.65,23.6,79.44,79.44,25.26,209.36,24.21,111.42,36.43,47.07,35.03,15324.5
2013/5/31,449.73,44.46,63.08,23.32,78.66,78.46,24.42,208.02,24.28,110.27,36.1,46.7,34.9,15115.6
2013/6/3,450.72,44.75,63.8,23.64,79.08,78.85,24.9,208.95,25.24,110.61,36.46,48.45,35.59,15254
2013/6/4,449.31,44.1,64.35,23.66,76.63,77.74,24.62,206.19,25.36,110.02,36.21,49.44,34.99,15177.5
2013/6/5,445.11,43.9,63.12,23.32,75.1,76.7,24.19,202.74,24.7,108.59,35.71,48.73,34.78,14960.6
2013/6/6,438.46,44.86,63.14,23.38,77.26,77.66,24.25,203.8,24.65,108.67,35.81,48.6,34.96,15040.6
2013/6/7,441.81,45.28,64.85,23.86,78.74,79.08,24.81,206.35,24.59,111.11,36.15,48.19,35.67,15248.1
2013/6/10,438.89,45.95,63.83,23.78,77.73,78.68,24.49,205.02,25.01,110.81,36.23,48.46,35.47,15238.6
2013/6/11,437.6,44.92,63.8,23.58,77.61,78.16,24.24,203.98,24.71,110.22,36.16,47.56,34.84,15122
2013/6/12,432.19,44.66,62.99,23.5,76.4,77.32,24.91,201.2,24.46,109.03,35.6,47.25,35,14995.2
2013/6/13,435.96,45.94,64.3,23.68,76.53,78.31,24.93,203.77,24.99,111.2,35.76,47.9,34.72,15176.1
2013/6/14,430.05,45.38,63.8,23.52,76.59,78.18,24.74,202.2,24.92,111.03,35.58,47.95,34.4,15070.2
2013/6/17,432,45.15,64.49,23.77,76.14,79.71,25.16,203.04,25.1,111.91,35.79,47.8,35,15179.8
2013/6/18,431.77,45.14,65.29,24.33,77.19,80.85,25.44,204.87,25.47,112.97,36.15,47.75,34.98,15318.2
2013/6/19,423,44.81,64.33,23.98,75.93,79.68,25.43,201.94,25,111.57,35.19,47.58,34.59,15112.2
2013/6/20,416.84,44.27,61.98,23.25,73.87,77.67,24.72,197.35,24.19,108.78,34.34,46.31,33.49,14758.3
2013/6/21,413.5,43.69,62.73,23.36,73.82,78.25,24.15,195.46,24.2,109.59,34.93,47,33.27,14799.4
2013/6/24,402.54,42.32,62.44,22.93,73.51,76.65,23.43,193.54,23.58,107.5,34.63,46.41,33.72,14659.6
2013/6/25,402.63,43.35,62.57,23.11,74.14,77.65,23.85,194.98,23.88,108.24,34.93,46.23,33.67,14760.3
2013/6/26,398.07,43.62,63.21,23.25,75.67,79.75,24.01,194.86,24.01,109.68,35.27,46.69,34.35,14910.1
2013/6/27,393.78,44.48,63.72,23.32,76.27,80.2,24.77,195.65,24.05,110.24,35.45,47.28,34.62,15024.5
2013/6/28,396.53,44.7,63.15,23.19,77.47,79.34,24.8,191.11,24.23,109.35,34.99,46.45,34.54,14909.6
2013/7/1,409.22,45.09,63.93,23.34,76.87,80.32,24.93,191.28,23.89,109.31,35.38,46.32,34.36,14975
2013/7/2,418.49,44.89,63.26,22.9,77.31,77.88,25.02,191.5,23.72,108.73,35.46,46.55,33.94,14932.4
2013/7/3,420.8,44.22,63.61,22.91,77.73,78.51,25.18,193.25,23.76,109.45,35.49,46.55,34.01,14988.5
2013/7/5,417.42,45.19,63.82,23.24,78.29,80.06,25.58,194.93,24.06,111.54,35.49,47.16,34.21,15135.8
2013/7/8,415.05,45.52,64.71,23.32,79.22,80.67,25.17,194.98,23.19,112.13,36.04,47.41,34.33,15224.7
2013/7/9,422.35,45.78,64.94,23.62,79.7,81.39,25.47,191.3,23.14,113.35,36.27,47.62,34.35,15300.3
2013/7/10,420.73,45.72,64.91,23.54,79.4,81.21,25.93,192.25,23.25,113.43,36.5,47.96,34.7,15291.7
2013/7/11,427.29,45.92,66.58,23.94,79.86,82.57,26.38,192.8,23.99,114.53,36.86,48.31,35.69,15460.9
2013/7/12,426.51,46.74,66.98,23.76,80.54,82.37,26.19,192.07,23.9,115.14,36.92,48.54,35.67,15464.3
2013/7/15,427.44,46.7,65.93,23.63,80.4,82.3,26.38,194,23.94,114.85,37.05,48.52,36.17,15484.3
2013/7/16,430.2,46.24,65.03,23.43,80.22,82.03,26.45,193.85,24.25,114.34,37.23,48.23,36.27,15451.8
2013/7/17,430.31,46.83,65.36,23.54,80.44,82.44,26.31,194.55,24.15,114.64,37.02,48.13,35.74,15470.5
2013/7/18,431.76,46.99,65.82,23.63,80.02,82.97,26.33,197.99,23.24,115.48,37,47.4,35.44,15548.5
2013/7/19,424.95,46.88,65.16,24.72,79.89,83.57,25.14,193.54,23.04,116.19,37.15,47.79,31.4,15543.7
2013/7/22,426.31,47.45,64.4,24.86,80,83.04,25.51,194.09,22.77,116.28,36.88,47.72,32.01,15545.5
2013/7/23,418.99,46.6,64.45,24.71,80.19,83.27,25.73,194.98,22.75,116.75,35.99,47.93,31.82,15567.7
2013/7/24,440.51,45.96,64.64,24.62,80.27,83.01,26.11,196.61,22.93,116.33,35.57,47.77,31.96,15542.2
2013/7/25,438.5,46.5,64.55,24.69,78.99,82.85,26.24,197.22,23.06,116.55,35.91,48.17,31.39,15555.6
2013/7/26,440.99,46.54,64.98,24.65,78.74,82.88,25.99,197.35,23.26,116.91,35.9,48.49,31.62,15558.8
2013/7/29,447.79,46.27,64.61,24.49,78.67,82.76,25.67,196.21,23.24,116.61,35.67,48.34,31.54,15522
2013/7/30,453.32,45.89,64.18,24.48,78.6,83,25.78,196.01,23.38,116.84,35.56,48.05,31.85,15520.6
2013/7/31,452.53,45.51,64.65,24.37,79.03,82.98,25.68,195.04,23.34,117.43,35.06,48.17,31.84,15499.5
2013/8/1,456.68,47.07,65.36,24.62,78.64,84.56,26.23,195.81,23.2,118.41,35.54,48.58,31.67,15628
2013/8/2,462.54,48.33,66.51,24.7,80.23,84.68,27,195.16,23.22,118.26,35.68,48.54,31.89,15658.4
2013/8/5,469.45,48.57,66.02,24.52,79.66,84.53,27.03,195.5,22.92,117.92,35.61,48.53,31.7,15612.1
2013/8/6,465.25,48.06,67.05,24.31,80.05,84.16,26.44,190.99,22.8,117.5,35.4,48.44,31.58,15518.7
2013/8/7,464.98,47.97,65.91,24.34,78.83,83.65,26.69,188.56,22.7,117.83,35.2,48.55,32.06,15470.7
2013/8/8,461.01,48.6,65.75,24.33,80.04,83.51,26.87,187.93,22.45,118.68,35.57,48.47,32.89,15498.3
2013/8/9,454.45,48.03,64.73,24.25,78.97,83.32,26.77,187.82,22.51,118.31,35.37,48.39,32.7,15425.5
2013/8/12,467.36,47.75,63.93,24.27,79.2,83.43,26.74,189.09,22.64,118.38,35.16,48.47,32.87,15419.7
2013/8/13,489.57,48.3,63.98,24.2,79.44,83.69,27.3,188.42,22.52,118.67,35.22,48.43,32.23,15451
2013/8/14,498.5,48.06,63.96,24.07,77.44,83.35,27.18,187.53,22.57,117.62,35.06,48.57,32.35,15337.7
2013/8/15,497.91,47.04,62.38,24,75.14,82.01,25.95,185.79,22.03,115.85,34.57,47.97,31.79,15112.2
2013/8/16,502.33,47.1,62.17,23.95,75.38,81.96,26.42,185.34,21.91,115.9,34.29,47.7,31.8,15081.5
2013/8/19,507.74,46.32,61.83,23.85,75.21,81.46,25.88,184.23,22.28,115.61,33.93,47.58,31.39,15010.7
2013/8/20,501.07,46.92,61.88,23.72,74.29,81.72,25.84,184.56,22.52,115.42,33.77,47.56,31.62,15003
2013/8/21,502.36,46.72,61.14,23.61,73.73,80.58,25.38,184.86,22.17,113.42,33.46,47.46,31.61,14897.5
2013/8/22,502.96,47.15,61.64,23.78,74,80.77,22.22,185.19,22.26,114.67,33.56,47.81,32.39,14963.7
2013/8/23,501.02,47.39,61.73,23.78,73.89,81.4,22.4,185.42,22.44,114.4,34.28,47.73,34.75,15010.5
2013/8/26,502.97,47.36,61.35,23.61,75.43,81.05,22.27,184.74,22.27,114.33,34.05,47.62,34.15,14946.5
2013/8/27,488.59,46.16,60.69,23.18,74.12,79.25,21.99,182.74,22.19,112.73,33.99,47.11,33.26,14776.1
2013/8/28,490.9,46.41,60.81,23.2,75.03,79.45,22.61,182.16,22.29,113,33.6,47.09,33.02,14824.5
2013/8/29,491.7,46.58,61.08,23.11,75.05,80.06,22.52,182.64,22.06,113.32,33.94,47.1,33.55,14841
2013/8/30,487.22,46.46,60.83,23.14,74.49,79.57,22.34,182.27,21.98,113.58,33.88,47.29,33.4,14810.3
2013/9/3,488.58,47.67,60.93,23.06,73.9,80.98,22.37,183.96,22.07,113.22,33.83,47.21,31.88,14834
2013/9/4,498.69,48.29,61.11,23.17,74.14,80.96,22.27,183.13,22.64,114.55,34.17,47.68,31.2,14930.9
2013/9/5,495.27,48.67,61.3,23.16,72.99,81.39,22.12,184.15,22.6,114.87,34.25,47.51,31.23,14937.5
2013/9/6,498.22,48.18,61.39,23.16,72.7,81.66,22.42,183.03,22.67,115.04,34.4,47.49,31.15,14922.5
2013/9/9,506.17,49.19,61.59,23.39,73.58,82.43,22.36,184.98,22.91,116.74,34.59,47.74,31.66,15063.1
2013/9/10,494.64,49.42,62.83,23.87,74.6,84.13,22.27,186.6,22.98,117.59,34.98,47.98,32.39,15191.1
2013/9/11,467.71,49.75,63.94,24.09,75.04,84.03,22.27,190.7,22.81,118.71,35.41,48.14,32.74,15326.6
2013/9/12,472.69,49.28,65.49,23.85,75.4,83.78,21.96,190.73,22.63,118.2,34.54,47.85,32.69,15300.6
2013/9/13,464.9,49.7,66.69,23.78,75.11,84.05,22.07,192.17,23.44,118.6,34.84,47.79,33.03,15376.1
2013/9/16,450.12,49.69,66.94,24.14,75.54,85.1,21.74,193.15,23.39,119.23,35.13,48.19,32.8,15494.8
2013/9/17,455.32,50.46,66.98,24.45,75.8,85.45,21.67,192.16,23.74,119.93,35.36,48.01,32.93,15529.7
2013/9/18,464.68,50.57,67.11,24.86,77.37,86.65,21.8,194.42,23.9,121.29,35.79,48.4,33.32,15676.9
2013/9/19,472.3,49.86,65.72,24.46,78.51,86.79,21.31,193.39,23.91,121.57,35.8,48.26,33.64,15636.5
2013/9/20,467.41,49.95,65.01,24.01,77,85.48,21.22,190.02,23.77,120.01,35.55,48.01,32.79,15451.1
2013/9/23,490.64,49.16,64.75,24.28,75.91,84.13,21.2,190.99,23.62,121.11,35.25,47.68,32.74,15401.4
2013/9/24,489.1,49.24,64.32,24.32,76.04,84.25,21.24,189.97,23.7,120.8,35.08,47.53,32.45,15334.6
2013/9/25,481.53,49.54,64.45,24.23,75.52,83.84,21.4,189.47,23.7,120.2,34.79,47.67,32.51,15273.3
2013/9/26,486.22,49.45,65.24,24.25,76.07,84.05,21.3,190.22,23.41,120.66,35,47.68,32.77,15328.3
2013/9/27,482.75,49.15,65.19,24.05,75.96,83.58,21.17,186.92,22.98,120.22,34.71,47.79,33.27,15258.2
2013/9/30,476.75,48.63,64.49,23.89,75.85,83.04,20.99,185.18,22.92,119.41,34.35,47.61,33.28,15129.7
2013/10/1,487.96,49.1,64.83,24.17,76.26,83.22,21.31,186.38,22.83,119.62,34.71,48.74,33.58,15191.7
